SKU,(Child) ASIN,(Parent) ASIN,Brand,Model,Units Ordered,Units Ordered B2B,Ordered Product Sales,Ordered Product Sales B2B,Sessions,Page Views,Buy Box Percentage,Seller Account,Month,WindowStart,WindowEnd
FBA79984,B0GM1CZC7Y,B0GYD85QWZ,Nexlev,MR-03,31,0,139211.02,0.0,203,247,99.58,NEXLEV,Aug26,2026-08-01,2026-08-31
FBM79991,B0GN85NZQN,B0GN85NZQN,Nexlev,DH-01,70,9,331378.81,42619.49,6036,8775,59.47,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79989,B0GN86G345,B0GN86G345,Nexlev,CAP-05,11,1,19002.54,2117.8,1116,1608,39.94,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79989,B0GN86G345,B0H8SQWWC1,Nexlev,CAP-05,5,0,8979.66,0.0,26,33,33.33,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79988,B0GN8N96R5,B0GN8N96R5,Nexlev,AP-04,1,0,5253.39,0.0,261,357,99.38,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79988,B0GN8N96R5,B0H8SQWWC1,Nexlev,AP-04,0,0,0.0,0.0,11,12,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79993,B0GN8WW6BC,B0GN8WW6BC,Nexlev,ST-03,25,0,268997.46,0.0,66338,83485,93.17,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79993,B0GN8WW6BC,B0HCHWYB4Y,Nexlev,ST-03,2,0,23725.42,0.0,0,0,0.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79992,B0GN94YDY2,B0GN94YDY2,Nexlev,ST-02,30,0,263805.93,0.0,20584,25836,98.24,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79992,B0GN94YDY2,B0HCHWYB4Y,Nexlev,ST-02,10,2,93211.86,18642.37,815,1011,99.89,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA80113,B0GYS6CJD9,B0GYS6CJD9,Nexlev,SC-01_Mop_Cloth,10,0,2533.9,0.0,46,75,98.25,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA80111,B0GYSS16FJ,B0GYSS16FJ,Nexlev,MR-01_Part,0,0,0.0,0.0,4,4,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA80150,B0H2JJN6R8,B0H2JJN6R8,Nexlev,SC-01 & MR-02 Bundle,0,0,0.0,0.0,397,505,56.25,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA80157,B0H33HN9LH,B0H33HN9LH,Nexlev,GS-05 & LR-03 Bundle,0,0,0.0,0.0,18,25,85.71,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA80158,B0H3QBK46G,B0H3QBK46G,Nexlev,SC-05 & VC-01 Bundle,0,0,0.0,0.0,116,185,60.67,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA80159,B0H3TFTXWT,B0H3TFTXWT,Nexlev,MR-01 & VC-01 Bundle,0,0,0.0,0.0,40,56,50.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA80161,B0H3TMZ87Q,B0H3TMZ87Q,Nexlev,PB-01 & ST-01 Bundle,0,0,0.0,0.0,1,1,0.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA80160,B0H3TT9BJL,B0H3TT9BJL,Nexlev,PB-01 & MC-01 Bundle,0,0,0.0,0.0,27,36,25.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA80162,B0H3TV13JP,B0H3TV13JP,Nexlev,AP-03 & HU-02 Bundle,0,0,0.0,0.0,2,3,50.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA80163,B0H3V14M5J,B0H3V14M5J,Nexlev,VC-01 & SC-04 Bundle,0,0,0.0,0.0,1492,1944,48.43,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA80164,B0H3VQ8ZM2,B0H3VQ8ZM2,Nexlev,PB-01 & KE-03 Bundle,0,0,0.0,0.0,23,38,67.86,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA80152,B0H5WRN8W8,B0H5WRN8W8,Nexlev,SC-01 & Kit,0,0,0.0,0.0,282,391,55.93,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA78980,B0CDPMX152,B0CDPMX152,Nexlev,GS-02,6,0,9741.53,0.0,5033,7769,4.64,VIOMI,Aug26,2026-08-01,2026-08-31
FBA78980,B0CDPMX152,B0H2N2LY4Q,Nexlev,GS-02,7,0,11435.59,0.0,125,230,1.58,VIOMI,Aug26,2026-08-01,2026-08-31
FBA78981,B0CDPP45BM,B0CDPP45BM,Nexlev,SC-01,49,0,167416.1,0.0,48769,72181,12.87,VIOMI,Aug26,2026-08-01,2026-08-31
FBA78981,B0CDPP45BM,B0GYFK8LCY,Nexlev,SC-01,40,0,128781.36,0.0,1633,2328,39.13,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79229,B0CQX9ZZMH,B0CQX9ZZMH,Nexlev,GS-04,1,0,1900.85,0.0,54,79,100.0,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79263,B0CYSLCRQS,B0CYSLCRQS,Nexlev,MR-01,35,1,88494.07,2541.53,203890,251606,14.18,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79263,B0CYSLCRQS,B0GYD85QWZ,Nexlev,MR-01,26,0,61589.83,0.0,5638,6848,99.91,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79267,B0D2LD6BYJ,B0D2LD6BYJ,Nexlev,T-02,3,0,1693.22,0.0,298,414,29.95,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79272,B0D2LFMY48,B0D2LFMY48,Nexlev,HS-01,0,0,0.0,0.0,326,377,6.48,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79272,B0D2LFMY48,B0H8T3Y9NP,Nexlev,HS-01,0,0,0.0,0.0,11,13,84.62,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79276,B0D2LJSQXZ,B0D2LJSQXZ,Nexlev,SM-01,1,0,3172.03,0.0,4232,5679,3.0,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79374,B0D2P7WLJB,B0D2P7WLJB,Nexlev,ET-02-GN,6,0,1581.36,0.0,2423,2886,18.14,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79374,B0D2P7WLJB,B0GL2YRNWX,Nexlev,ET-02-GN,3,0,506.78,0.0,31,34,84.38,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79268,B0D383WQPB,B0D383WQPB,Nexlev,GS-05,3,0,4934.75,0.0,974,1174,34.92,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79268,B0D383WQPB,B0H2N2LY4Q,Nexlev,GS-05,4,0,6606.78,0.0,24,33,84.38,VIOMI,Aug26,2026-08-01,2026-08-31
FBP79350,B0D67727VG,B0D67727VG,Nexlev,EA-01,41,1,33624.58,846.61,2246,3150,47.4,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79271,B0D83Q7L8W,B0D83Q7L8W,Nexlev,V-01,0,0,0.0,0.0,1692,1944,14.47,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79271,B0D83Q7L8W,B0H8T2DRWP,Nexlev,V-01,0,0,0.0,0.0,33,34,85.29,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79279,B0D8445KJN,B0D8445KJN,Nexlev,LR-01,4,0,3047.46,0.0,64,118,52.63,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79280,B0D845B2DG,B0D845B2DG,Nexlev,LR-02,5,0,6290.68,0.0,362,561,21.29,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79280,B0D845B2DG,B0GYD6S179,Nexlev,LR-02,2,0,2540.68,0.0,0,0,0.0,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79349,B0D9KDQCCM,B0D9KDQCCM,Nexlev,SW-01,0,0,0.0,0.0,775,1157,2.55,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79405,B0D9KFP4MG,B0D9KFP4MG,Nexlev,HSB-03,5,0,7888.14,0.0,11669,15459,12.52,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79405,B0D9KFP4MG,B0H8T3Y9NP,Nexlev,HSB-03,5,0,7683.9,0.0,375,503,54.03,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79404,B0D9KFZYG8,B0D9KFZYG8,Nexlev,FS-01,10,0,14002.54,0.0,1123,1478,61.09,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79440,B0DCGHKRXX,B0DCGHKRXX,Nexlev,LE-02,7,0,11265.25,0.0,983,1268,49.87,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79452,B0DCGHVN81,B0DCGHVN81,Nexlev,VC-01,6,0,8775.42,0.0,8469,12106,4.59,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79452,B0DCGHVN81,B0H8S8GZ6N,Nexlev,VC-01,5,0,5443.22,0.0,219,326,1.78,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79406,B0DCK3N2JJ,B0DCK3N2JJ,Nexlev,HSB-04,7,0,16117.8,0.0,14600,18233,11.98,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79463,B0DCK56Q85,B0DCK56Q85,Nexlev,VC-02,0,0,0.0,0.0,633,762,9.14,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79439,B0DCK7ZH5P,B0DCK7ZH5P,Nexlev,MR-02,25,0,68191.53,0.0,33729,41215,16.47,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79439,B0DCK7ZH5P,B0GYD85QWZ,Nexlev,MR-02,6,0,17283.05,0.0,1032,1223,5.84,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79480,B0DDC3GVZW,B0DDC3GVZW,Nexlev,VC-03,0,0,0.0,0.0,373,421,28.4,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79480,B0DDC3GVZW,B0H8S8GZ6N,Nexlev,VC-03,2,0,2540.68,0.0,10,12,72.73,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79472,B0DFCDZWND,B0DFCDZWND,Nexlev,CM-02-PR,0,0,0.0,0.0,791,1041,14.65,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79472,B0DFCDZWND,B0DPXH1DYT,Nexlev,CM-02-PR,1,0,1185.59,0.0,25,33,21.43,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79488,B0DFCG2VGS,B0DFCG2VGS,Nexlev,KE-01,0,0,0.0,0.0,604,883,1.06,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79489,B0DFD123P5,B0DFD123P5,Nexlev,KE-02,1,0,1673.73,0.0,91,121,99.1,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79481,B0DFMRG2K4,B0DFMRG2K4,Nexlev,TM-02,0,0,0.0,0.0,52,83,93.9,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79481,B0DFMRG2K4,B0FTZC39V1,Nexlev,TM-02,0,0,0.0,0.0,3,3,100.0,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79566,B0DKJSCLBD,B0DKJSCLBD,Nexlev,VC-05,1,0,1944.07,0.0,158,218,18.27,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79573,B0DKK15YNJ,B0DKK15YNJ,Nexlev,EA-02,2,0,4362.71,0.0,65,94,76.0,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79567,B0DNJS23HS,B0DNJS23HS,Nexlev,SC-04,26,0,130833.9,0.0,31003,43058,18.09,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79567,B0DNJS23HS,B0GYFK8LCY,Nexlev,SC-04,25,0,112354.24,0.0,912,1241,10.22,VIOMI,Aug26,2026-08-01,2026-08-31
FBK79271,B0DQ8W1RBV,B0DQ8W1RBV,Nexlev,V-01 RG,1,0,1278.81,0.0,1924,2398,35.88,VIOMI,Aug26,2026-08-01,2026-08-31
FBK79271,B0DQ8W1RBV,B0H8T2DRWP,Nexlev,V-01 RG,4,0,5081.36,0.0,63,76,100.0,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79493,B0DQCWRG3H,B0DQCWRG3H,Nexlev,V-03,51,0,84211.02,0.0,25937,39521,10.5,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79493,B0DQCWRG3H,B0H8T2DRWP,Nexlev,V-03,21,0,32611.02,0.0,666,990,47.05,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79692,B0DVC58QPZ,B0DVC58QPZ,Nexlev,AP-03,0,0,0.0,0.0,114,146,4.38,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79679,B0DVC7VJP1,B0DVC7VJP1,Nexlev,ST-01,1,0,5592.37,0.0,982,1153,75.9,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79682,B0DVC8NYY2,B0DVC8NYY2,Nexlev,HU-02,1,0,1641.53,0.0,316,420,32.2,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79682,B0DVC8NYY2,B0FLXSWVRP,Nexlev,HU-02,1,0,1609.32,0.0,9,10,80.0,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79683,B0DVC9PRSD,B0DVC9PRSD,Nexlev,AP-01,0,0,0.0,0.0,119,135,100.0,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79683,B0DVC9PRSD,B0H8SQWWC1,Nexlev,AP-01,0,0,0.0,0.0,2,2,100.0,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79652,B0F43P6D23,B0F43P6D23,Nexlev,SC-05,34,0,99996.61,0.0,28818,41319,10.87,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79652,B0F43P6D23,B0GYFK8LCY,Nexlev,SC-05,27,0,82178.81,0.0,811,1183,55.67,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79809,B0FJ8SFNRH,B0FJ8SFNRH,Nexlev,KE-03,0,0,0.0,0.0,31,35,28.95,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79809,B0FJ8SFNRH,B0GMQKTY7K,Nexlev,KE-03,0,0,0.0,0.0,3,3,100.0,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79673,B0FJG5PFGQ,B0FJG5PFGQ,Nexlev,ETC-07-WH,0,0,0.0,0.0,2234,2484,4.32,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79812,B0FS6TB7CP,B0FS6TB7CP,Nexlev,PB-01,9,0,16963.56,0.0,15332,20287,9.07,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79819,B0FT8R24QM,B0FT8R24QM,Nexlev,LR-03,1,0,351.69,0.0,198,245,56.62,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79819,B0FT8R24QM,B0GYD6S179,Nexlev,LR-03,0,0,0.0,0.0,3,5,66.67,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79971,B0GGHZWMVW,B0GGHZWMVW,Nexlev,SP-01,31,2,296715.25,19066.1,34751,46862,15.67,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79971,B0GGHZWMVW,B0HFJZY9VC,Nexlev,SP-01,0,0,0.0,0.0,0,0,0.0,VIOMI,Aug26,2026-08-01,2026-08-31
FBK80024,B0GLHC8CB3,B0GLHC8CB3,Nexlev,SS-02,0,0,0.0,0.0,1289,1756,29.38,VIOMI,Aug26,2026-08-01,2026-08-31
FBK80024,B0GLHC8CB3,B0GY9MP4N9,Nexlev,SS-02,6,0,8638.98,0.0,43,58,57.69,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79984,B0GM1CZC7Y,B0GM1CZC7Y,Nexlev,MR-03,0,0,0.0,0.0,3278,3877,0.05,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79984,B0GM1CZC7Y,B0GYD85QWZ,Nexlev,MR-03,0,0,0.0,0.0,203,247,0.42,VIOMI,Aug26,2026-08-01,2026-08-31
FBM79991,B0GN85NZQN,B0GN85NZQN,Nexlev,DH-01,60,2,280753.39,9489.83,6875,9950,49.02,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79989,B0GN86G345,B0GN86G345,Nexlev,CAP-05,0,0,0.0,0.0,1116,1608,60.06,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79989,B0GN86G345,B0H8SQWWC1,Nexlev,CAP-05,12,0,23295.76,0.0,26,33,66.67,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79993,B0GN8WW6BC,B0GN8WW6BC,Nexlev,ST-03,1,0,12100.85,0.0,63706,80303,9.73,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79993,B0GN8WW6BC,B0HCHWYB4Y,Nexlev,ST-03,5,0,59555.08,0.0,2043,2585,99.67,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79992,B0GN94YDY2,B0GN94YDY2,Nexlev,ST-02,0,0,0.0,0.0,20584,25836,1.32,VIOMI,Aug26,2026-08-01,2026-08-31
FBA79992,B0GN94YDY2,B0HCHWYB4Y,Nexlev,ST-02,0,0,0.0,0.0,815,1011,0.0,VIOMI,Aug26,2026-08-01,2026-08-31
